,noun,tag,t_count
2044,머리카락,AM_PART,3287
2045,노허리,AM_PART,3287
2046,엉덩이탐정이,AM_PART,3287
2047,뺨,AM_PART,3287
2048,눈장애,AM_PART,3287
2049,눈코입,AM_PART,3287
2050,여친못,AM_PART,3287
2051,홀개비,AM_PART,3287
2052,민머리,AM_PART,3287
2053,대가리,AM_PART,3287
2054,텐프,AM_PART,3287
2055,길빵,AM_PART,3287
2056,이마빡,AM_PART,3287
2057,눈동자,AM_PART,3287
2058,돼지얼굴,AM_PART,3287
2080,턱,AM_PART,3287
2081,꼬털,AM_PART,3287
2082,몸치깽깽이,AM_PART,3287
2102,안구,AM_PART,3287
2104,겨드랑이털,AM_PART,3287
2105,몸땡이,AM_PART,3287
2106,종아리,AM_PART,3287
2107,엄지,AM_PART,3287
2108,여대따리,AM_PART,3287
2109,발등,AM_PART,3287
2110,복부,AM_PART,3287
2111,코털,AM_PART,3287
2112,손발,AM_PART,3287
2113,머저리,AM_PART,3287
2114,발바닥,AM_PART,3287
2115,윗입술,AM_PART,3287
2116,아랫 입술,AM_PART,3287
2117,빡머가리,AM_PART,3287
2118,코디,AM_PART,3287
2103,앞머리,AM_PART,3287
2101,배때지,AM_PART,3287
2083,등꼴이너,AM_PART,3287
2099,코구,AM_PART,3287
2084,개뿔,AM_PART,3287
2085,뿔테,AM_PART,3287
2086,사랑니,AM_PART,3287
2087,몸평,AM_PART,3287
2088,편모,AM_PART,3287
2089,턱주가리,AM_PART,3287
2090,붕알,AM_PART,3287
2091,눈딱,AM_PART,3287
2092,쌍꺼풀,AM_PART,3287
2093,눈데,AM_PART,3287
2094,쌍녀,AM_PART,3287
2095,엉덩이사,AM_PART,3287
2096,코딱지,AM_PART,3287
2097,싯팔련,AM_PART,3287
2098,뇌가리,AM_PART,3287
2043,속눈썹,AM_PART,3287
2041,정수리,AM_PART,3287
2120,발톱,AM_PART,3287
1993,성기,AM_PART,3287
1986,목,AM_PART,3287
1987,사각턱,AM_PART,3287
1988,손톱,AM_PART,3287
1989,살,AM_PART,3287
1990,어깨,AM_PART,3287
1991,팔다리,AM_PART,3287
1992,꼬리,AM_PART,3287
1994,항문,AM_PART,3287
2040,뒤통수,AM_PART,3287
1995,궁둥이,AM_PART,3287
1996,눈알,AM_PART,3287
1997,코,AM_PART,3287
1998,귀,AM_PART,3287
1999,허리,AM_PART,3287
2000,혀,AM_PART,3287
2001,혓바닥,AM_PART,3287
1985,발가락,AM_PART,3287
1984,털,AM_PART,3287
1983,겨드랑이,AM_PART,3287
1982,가슴,AM_PART,3287
1967,다리털,AM_PART,3287
1968,몸,AM_PART,3287
1969,손가락,AM_PART,3287
1970,입,AM_PART,3287
1971,얼굴,AM_PART,3287
1972,손,AM_PART,3287
1973,눈,AM_PART,3287
1974,엉덩이,AM_PART,3287
1975,머리,AM_PART,3287
1976,옆구리,AM_PART,3287
1977,발,AM_PART,3287
1978,존부리,AM_PART,3287
1979,다리,AM_PART,3287
1980,뿔,AM_PART,3287
1981,가슴 껌딱지,AM_PART,3287
2002,흰머리,AM_PART,3287
2003,팔,AM_PART,3287
2004,쌍,AM_PART,3287
2023,배불리,AM_PART,3287
2025,손바닥,AM_PART,3287
2026,왼손,AM_PART,3287
2027,무턱,AM_PART,3287
2028,허벅지,AM_PART,3287
2029,코피노,AM_PART,3287
2030,수염,AM_PART,3287
2031,날개,AM_PART,3287
2032,눈까리,AM_PART,3287
2033,사타구니,AM_PART,3287
2034,눈썹,AM_PART,3287
2035,혀깨물,AM_PART,3287
2036,손목,AM_PART,3287
2037,입술,AM_PART,3287
2038,흑발,AM_PART,3287
2039,무릎,AM_PART,3287
2024,오른손,AM_PART,3287
2022,쥐꼬리,AM_PART,3287
2005,머가리,AM_PART,3287
2021,모가지,AM_PART,3287
2006,뒷다리,AM_PART,3287
2007,머머리,AM_PART,3287
2008,주먹,AM_PART,3287
2009,이마,AM_PART,3287
2010,덧니,AM_PART,3287
2011,집게 손가락,AM_PART,3287
2012,손꾸락,AM_PART,3287
2013,더듬이,AM_PART,3287
2014,혀 칼,AM_PART,3287
2015,팔뚝,AM_PART,3287
2016,이빨,AM_PART,3287
2017,뒤통수치,AM_PART,3287
2018,사면발,AM_PART,3287
2019,머리털,AM_PART,3287
2020,명치,AM_PART,3287
2119,뒷통수,AM_PART,3287
2074,코코볼,AM_PART,3287
2121,팔뚝사,AM_PART,3287
2130,편모가정,AM_PART,3287
2136,얼굴빨,AM_PART,3287
2135,목화따개,AM_PART,3287
2134,홀아부지,AM_PART,3287
2133,발가락 마디,AM_PART,3287
2132,몸통,AM_PART,3287
2131,두손,AM_PART,3287
2122,양손,AM_PART,3287
2129,등빨,AM_PART,3287
2127,어깨뽕,AM_PART,3287
2126,몸캠,AM_PART,3287
2125,두 손,AM_PART,3287
2124,몽둥이,AM_PART,3287
2123,입양딸,AM_PART,3287
2128,배빵,AM_PART,3287
309,남혐,CV_RELATION,2869
305,와이프,CV_RELATION,2869
306,홍빠,CV_RELATION,2869
307,엄마 젖,CV_RELATION,2869
308,처빠,CV_RELATION,2869
312,헬창,CV_RELATION,2869
310,쌍도남,CV_RELATION,2869
311,남자친구,CV_RELATION,2869
303,동기,CV_RELATION,2869
313,유부녀,CV_RELATION,2869
314,장모,CV_RELATION,2869
315,노친,CV_RELATION,2869
304,섹파,CV_RELATION,2869
300,자손,CV_RELATION,2869
302,2세,CV_RELATION,2869
301,지잡애,CV_RELATION,2869
299,양녀,CV_RELATION,2869
298,형제,CV_RELATION,2869
297,형수,CV_RELATION,2869
296,형제형제,CV_RELATION,2869
317,입양아,CV_RELATION,2869
295,동갑내기,CV_RELATION,2869
294,여사친,CV_RELATION,2869
293,남사친,CV_RELATION,2869
292,부인,CV_RELATION,2869
291,무뇌아들,CV_RELATION,2869
316,남동생,CV_RELATION,2869
441,언니ㅠㅠㅠ,CV_RELATION,2869
318,애새끼,CV_RELATION,2869
448,고아자식,CV_RELATION,2869
459,친족,CV_RELATION,2869
458,남자,CV_RELATION,2869
457,의붓딸,CV_RELATION,2869
456,누님,CV_RELATION,2869
455,맏며느리,CV_RELATION,2869
454,아재,CV_RELATION,2869
453,호모새끼,CV_RELATION,2869
452,형아,CV_RELATION,2869
451,낄끼빠빠,CV_RELATION,2869
450,탈빠,CV_RELATION,2869
449,코디련,CV_RELATION,2869
447,ㅋㅋ부모,CV_RELATION,2869
319,오빠오빠,CV_RELATION,2869
446,할매할배,CV_RELATION,2869
445,유족,CV_RELATION,2869
444,짱궈자식,CV_RELATION,2869
443,집사람,CV_RELATION,2869
442,선족,CV_RELATION,2869
289,여자 부모,CV_RELATION,2869
440,홍어 친구,CV_RELATION,2869
439,친딸,CV_RELATION,2869
322,자녀,CV_RELATION,2869
321,아들내미,CV_RELATION,2869
320,쥐며느리,CV_RELATION,2869
290,빽,CV_RELATION,2869
281,고아원,CV_RELATION,2869
288,시어머니,CV_RELATION,2869
259,언니,CV_RELATION,2869
257,갓양남,CV_RELATION,2869
256,흑누나,CV_RELATION,2869
255,계집,CV_RELATION,2869
254,누나,CV_RELATION,2869
253,조상,CV_RELATION,2869
252,동료,CV_RELATION,2869
251,동거인,CV_RELATION,2869
250,며느리,CV_RELATION,2869
249,가족,CV_RELATION,2869
248,아빠,CV_RELATION,2869
247,가스나,CV_RELATION,2869
246,아내,CV_RELATION,2869
245,자식,CV_RELATION,2869
244,어미아비,CV_RELATION,2869
243,오빠,CV_RELATION,2869
242,할아버지,CV_RELATION,2869
241,할머니,CV_RELATION,2869
240,할카스,CV_RELATION,2869
239,여친,CV_RELATION,2869
238,여자친구,CV_RELATION,2869
237,마누라,CV_RELATION,2869
236,할배,CV_RELATION,2869
235,아줌마,CV_RELATION,2869
234,부모,CV_RELATION,2869
233,유가족,CV_RELATION,2869
258,동생,CV_RELATION,2869
260,이웃,CV_RELATION,2869
287,선배,CV_RELATION,2869
261,친구,CV_RELATION,2869
286,부부,CV_RELATION,2869
285,후손,CV_RELATION,2869
284,후배,CV_RELATION,2869
283,전남친,CV_RELATION,2869
282,캣맘,CV_RELATION,2869
436,뚱남,CV_RELATION,2869
280,고아,CV_RELATION,2869
279,부모자식,CV_RELATION,2869
278,아지매,CV_RELATION,2869
277,딸,CV_RELATION,2869
276,게이커플,CV_RELATION,2869
275,할망구,CV_RELATION,2869
274,아저씨,CV_RELATION,2869
273,찐따남,CV_RELATION,2869
272,개저씨,CV_RELATION,2869
271,남친,CV_RELATION,2869
270,엄빠,CV_RELATION,2869
269,커플,CV_RELATION,2869
268,고모,CV_RELATION,2869
267,아버지,CV_RELATION,2869
266,어머니,CV_RELATION,2869
265,룸메,CV_RELATION,2869
264,양아치,CV_RELATION,2869
263,아들,CV_RELATION,2869
262,형,CV_RELATION,2869
460,연인,CV_RELATION,2869
428,짱개 동남아들,CV_RELATION,2869
435,쌍둥이,CV_RELATION,2869
350,똥아남애,CV_RELATION,2869
231,엄마,CV_RELATION,2869
352,똥팔육,CV_RELATION,2869
353,이부망천,CV_RELATION,2869
354,성소수,CV_RELATION,2869
355,친정,CV_RELATION,2869
356,형부,CV_RELATION,2869
357,무친련,CV_RELATION,2869
358,문하생,CV_RELATION,2869
359,애새퀴,CV_RELATION,2869
360,쌩얼,CV_RELATION,2869
361,어미,CV_RELATION,2869
362,할저씨,CV_RELATION,2869
363,계모,CV_RELATION,2869
364,후처,CV_RELATION,2869
365,식구,CV_RELATION,2869
366,이모,CV_RELATION,2869
367,파트너,CV_RELATION,2869
368,사위,CV_RELATION,2869
369,사촌 동생,CV_RELATION,2869
370,남자쌤,CV_RELATION,2869
371,손녀,CV_RELATION,2869
372,시다자식,CV_RELATION,2869
373,손자,CV_RELATION,2869
374,손주,CV_RELATION,2869
375,틀딱남,CV_RELATION,2869
351,선후배,CV_RELATION,2869
349,똥남아들,CV_RELATION,2869
434,어버버,CV_RELATION,2869
348,딸따라,CV_RELATION,2869
324,애랑 친구,CV_RELATION,2869
325,꼽추,CV_RELATION,2869
326,딸래미,CV_RELATION,2869
323,지인,CV_RELATION,2869
327,맹인,CV_RELATION,2869
328,동남애,CV_RELATION,2869
329,애인,CV_RELATION,2869
330,흑언니,CV_RELATION,2869
331,맏,CV_RELATION,2869
332,막내,CV_RELATION,2869
333,동무,CV_RELATION,2869
334,모친,CV_RELATION,2869
335,시아버지,CV_RELATION,2869
336,여동생,CV_RELATION,2869
337,식키,CV_RELATION,2869
338,아부지,CV_RELATION,2869
339,시누이,CV_RELATION,2869
340,딸내미,CV_RELATION,2869
341,친오빠,CV_RELATION,2869
342,삼촌,CV_RELATION,2869
343,전여친,CV_RELATION,2869
344,할아범,CV_RELATION,2869
345,조센족,CV_RELATION,2869
346,친척,CV_RELATION,2869
347,남자 부모,CV_RELATION,2869
376,첩자,CV_RELATION,2869
377,스시자식,CV_RELATION,2869
378,시누,CV_RELATION,2869
379,시엄마,CV_RELATION,2869
408,서방,CV_RELATION,2869
409,여자 후배,CV_RELATION,2869
410,신장,CV_RELATION,2869
411,남친충,CV_RELATION,2869
412,친구사,CV_RELATION,2869
413,오라버니,CV_RELATION,2869
414,장손,CV_RELATION,2869
415,갓남,CV_RELATION,2869
416,메갈한녀,CV_RELATION,2869
417,신부감,CV_RELATION,2869
418,왜남,CV_RELATION,2869
419,외고형,CV_RELATION,2869
420,애엄마,CV_RELATION,2869
421,대리모,CV_RELATION,2869
422,랄부,CV_RELATION,2869
423,아찌,CV_RELATION,2869
424,오빠충,CV_RELATION,2869
425,린민동지,CV_RELATION,2869
426,엄마밥,CV_RELATION,2869
427,시부모,CV_RELATION,2869
429,일가족,CV_RELATION,2869
430,늙은이,CV_RELATION,2869
431,효놈,CV_RELATION,2869
432,친엄마,CV_RELATION,2869
433,자라니,CV_RELATION,2869
407,거지새끼,CV_RELATION,2869
406,할카스녀,CV_RELATION,2869
405,할아재,CV_RELATION,2869
391,페미한녀,CV_RELATION,2869
380,어머님,CV_RELATION,2869
381,아비,CV_RELATION,2869
382,씨이팔,CV_RELATION,2869
383,여자 버스충,CV_RELATION,2869
384,외퀴,CV_RELATION,2869
385,저능아자식,CV_RELATION,2869
386,아가씨,CV_RELATION,2869
387,외국누나,CV_RELATION,2869
388,조카,CV_RELATION,2869
389,남자자식,CV_RELATION,2869
390,서양녀,CV_RELATION,2869
392,배우자,CV_RELATION,2869
404,장남,CV_RELATION,2869
393,아몰,CV_RELATION,2869
394,아버님,CV_RELATION,2869
395,아우,CV_RELATION,2869
396,영감,CV_RELATION,2869
397,신랑,CV_RELATION,2869
398,양키자식,CV_RELATION,2869
399,처,CV_RELATION,2869
400,외동,CV_RELATION,2869
401,앰흑자식,CV_RELATION,2869
402,비곗,CV_RELATION,2869
403,처자식,CV_RELATION,2869
232,남편,CV_RELATION,2869
438,자매,CV_RELATION,2869
437,형마,CV_RELATION,2869
2942,쌈마이,PS_NAME,1943
2941,최불암,PS_NAME,1943
2940,선조,PS_NAME,1943
2939,싸대기,PS_NAME,1943
2938,한남임,PS_NAME,1943
2937,노,PS_NAME,1943
2936,상종,PS_NAME,1943
2935,반,PS_NAME,1943
2934,한남은,PS_NAME,1943
2933,유부,PS_NAME,1943
2932,네다홍,PS_NAME,1943
2931,응우옌,PS_NAME,1943
2930,키작남,PS_NAME,1943
3088,레드홍,PS_NAME,1943
2928,야가다나,PS_NAME,1943
2927,개짬찌,PS_NAME,1943
2926,스폰,PS_NAME,1943
2925,지잡이,PS_NAME,1943
2924,방울뱀,PS_NAME,1943
2923,피싸개,PS_NAME,1943
2922,짱개겜,PS_NAME,1943
2921,자박꼼,PS_NAME,1943
2920,스윗한남임,PS_NAME,1943
2919,유튜버,PS_NAME,1943
2918,늙다리,PS_NAME,1943
2917,이재명,PS_NAME,1943
2929,티나,PS_NAME,1943
2943,오이오이,PS_NAME,1943
2915,도태남,PS_NAME,1943
2944,백날,PS_NAME,1943
2969,루저,PS_NAME,1943
2968,반정도,PS_NAME,1943
2967,이대남,PS_NAME,1943
2966,전라도야,PS_NAME,1943
2965,걍 리어카나 타,PS_NAME,1943
2964,도진개진,PS_NAME,1943
2963,잼민이련,PS_NAME,1943
2962,조센인,PS_NAME,1943
2961,홍준표,PS_NAME,1943
2960,노세요ㅠㅠ,PS_NAME,1943
2959,베베,PS_NAME,1943
2958,굼벵이,PS_NAME,1943
2957,흑형,PS_NAME,1943
2956,할매미네ㅋㅋㅋ,PS_NAME,1943
2955,필테녀,PS_NAME,1943
2954,정화,PS_NAME,1943
2953,예수게,PS_NAME,1943
2952,문돌이라,PS_NAME,1943
2951,소추한남아,PS_NAME,1943
2950,보댕이,PS_NAME,1943
2949,히키코모리,PS_NAME,1943
2948,호날두,PS_NAME,1943
2947,깜댕이,PS_NAME,1943
2946,딴따라,PS_NAME,1943
2945,문송 문송,PS_NAME,1943
2916,저능아들,PS_NAME,1943
2914,국평오,PS_NAME,1943
2971,짱퀴벌레,PS_NAME,1943
2873,임뫄ㅋㅋ,PS_NAME,1943
2875,문재앙,PS_NAME,1943
2876,버프,PS_NAME,1943
2877,스시녀,PS_NAME,1943
2878,훠훠,PS_NAME,1943
2879,인스타하,PS_NAME,1943
2880,레즈,PS_NAME,1943
2881,쪽빠리,PS_NAME,1943
2882,고자,PS_NAME,1943
2883,성진국,PS_NAME,1943
2884,파리임,PS_NAME,1943
2885,순종,PS_NAME,1943
2886,모여사,PS_NAME,1943
2887,허세란,PS_NAME,1943
2888,조셍진,PS_NAME,1943
2889,모,PS_NAME,1943
2890,예수,PS_NAME,1943
2891,곰재앙,PS_NAME,1943
2892,안삼,PS_NAME,1943
2893,걸베이,PS_NAME,1943
2894,애니띵,PS_NAME,1943
2895,검댕이,PS_NAME,1943
2896,게이건 레즈,PS_NAME,1943
2897,페미녀,PS_NAME,1943
2898,이모양,PS_NAME,1943
2899,남성우월주,PS_NAME,1943
2874,헐랭봊,PS_NAME,1943
2872,야스,PS_NAME,1943
2913,페미,PS_NAME,1943
2871,인종,PS_NAME,1943
2912,할렘,PS_NAME,1943
2911,공순,PS_NAME,1943
2910,흑노예,PS_NAME,1943
2909,리틀,PS_NAME,1943
2908,현시창,PS_NAME,1943
2907,잼민,PS_NAME,1943
2906,공순이,PS_NAME,1943
2905,배충 순삭,PS_NAME,1943
2904,공돌이,PS_NAME,1943
2903,나대길,PS_NAME,1943
2902,고졸,PS_NAME,1943
2857,이순신,PS_NAME,1943
2858,혜자,PS_NAME,1943
2859,도우미지,PS_NAME,1943
2860,송장,PS_NAME,1943
2861,이기,PS_NAME,1943
2862,히틀러,PS_NAME,1943
2863,인조,PS_NAME,1943
2864,김,PS_NAME,1943
2865,윤,PS_NAME,1943
2866,푸잉,PS_NAME,1943
2867,똠양꿍,PS_NAME,1943
2868,김지영,PS_NAME,1943
2869,주댕이,PS_NAME,1943
2870,흑형 흑누나,PS_NAME,1943
2970,오또케오또케충,PS_NAME,1943
2972,홍,PS_NAME,1943
3087,럭키,PS_NAME,1943
3059,씹페미,PS_NAME,1943
3057,노숙,PS_NAME,1943
3056,혐명숙,PS_NAME,1943
3055,닭근혜랑,PS_NAME,1943
3054,소영,PS_NAME,1943
3053,다영,PS_NAME,1943
3052,다문환,PS_NAME,1943
3051,할마,PS_NAME,1943
3050,스티븐호킹,PS_NAME,1943
3049,니네 알라,PS_NAME,1943
3048,노친네,PS_NAME,1943
3047,니네 반,PS_NAME,1943
3046,니네,PS_NAME,1943
3045,핑프련,PS_NAME,1943
3044,걸뱅이,PS_NAME,1943
3043,보픈카,PS_NAME,1943
3042,조준,PS_NAME,1943
3041,장애팔,PS_NAME,1943
3040,빵댕이,PS_NAME,1943
3039,줄스,PS_NAME,1943
3038,꿀을빠,PS_NAME,1943
3037,존,PS_NAME,1943
3036,노키즈,PS_NAME,1943
3035,흑찐,PS_NAME,1943
3033,노엉덩이,PS_NAME,1943
3032,노가슴,PS_NAME,1943
3058,이라 망나니잡종,PS_NAME,1943
3060,왜다,PS_NAME,1943
2973,금수,PS_NAME,1943
3061,미만잡,PS_NAME,1943
3086,라도,PS_NAME,1943
3085,혜지임ㅋㅋ,PS_NAME,1943
3084,ㄹㅇㅋㅋ,PS_NAME,1943
3083,워홀,PS_NAME,1943
3082,ㄹㅇ 예수팔,PS_NAME,1943
3081,문재앙욕,PS_NAME,1943
3080,ㄹㅇ,PS_NAME,1943
3079,뚱띵이,PS_NAME,1943
3078,똥푸산,PS_NAME,1943
3077,또라도,PS_NAME,1943
3076,한남하,PS_NAME,1943
3075,미개종자,PS_NAME,1943
3074,푸틴,PS_NAME,1943
3073,딜도플레이,PS_NAME,1943
3072,디폴트,PS_NAME,1943
3071,신데렐라,PS_NAME,1943
3070,제임스 릴리,PS_NAME,1943
3069,노짱,PS_NAME,1943
3068,드랙퀸,PS_NAME,1943
3067,박근혜,PS_NAME,1943
3066,모지리,PS_NAME,1943
3065,스머프,PS_NAME,1943
3064,바이브,PS_NAME,1943
3063,박냐ㅠ,PS_NAME,1943
3062,오타쿠놈,PS_NAME,1943
3031,히키코,PS_NAME,1943
3030,클라스,PS_NAME,1943
3029,갈 바,PS_NAME,1943
3028,와꾸,PS_NAME,1943
2998,민수,PS_NAME,1943
2997,나이,PS_NAME,1943
2996,나대노,PS_NAME,1943
2995,빌거지,PS_NAME,1943
2994,마마보이,PS_NAME,1943
2993,에베베,PS_NAME,1943
2992,다닐바,PS_NAME,1943
2991,애자식,PS_NAME,1943
2990,칭챙총,PS_NAME,1943
2989,도믿걸,PS_NAME,1943
2988,할재,PS_NAME,1943
2987,사겨봄,PS_NAME,1943
2986,ㄴㄴ,PS_NAME,1943
2985,페미년,PS_NAME,1943
2984,안보노,PS_NAME,1943
2983,꼰머,PS_NAME,1943
2982,껌껌,PS_NAME,1943
2981,김치국,PS_NAME,1943
2980,김츼련,PS_NAME,1943
2979,김여사,PS_NAME,1943
2978,신세,PS_NAME,1943
2977,폰팔이,PS_NAME,1943
2976,하나님,PS_NAME,1943
2975,알 리,PS_NAME,1943
2974,심정,PS_NAME,1943
2999,허버허버,PS_NAME,1943
3000,손절침,PS_NAME,1943
3001,홍인,PS_NAME,1943
3016,남제만,PS_NAME,1943
3027,왕발,PS_NAME,1943
3026,원딜,PS_NAME,1943
3025,혜지,PS_NAME,1943
3024,마마무,PS_NAME,1943
3023,충샛기,PS_NAME,1943
3022,빌거,PS_NAME,1943
3021,천민,PS_NAME,1943
3020,걍 히키코모리,PS_NAME,1943
3019,에티켓,PS_NAME,1943
3018,다,PS_NAME,1943
3017,남주,PS_NAME,1943
3015,남잼민이,PS_NAME,1943
3003,난키우,PS_NAME,1943
3014,루저지,PS_NAME,1943
3013,무쓸모,PS_NAME,1943
3012,젖탱이,PS_NAME,1943
3011,월 천,PS_NAME,1943
3010,징그럽노 게이바,PS_NAME,1943
3009,샛기아,PS_NAME,1943
3008,이남성,PS_NAME,1943
3007,부칸찬양하,PS_NAME,1943
3006,딸랑이,PS_NAME,1943
3005,남미애,PS_NAME,1943
3004,남덕,PS_NAME,1943
3002,존슨,PS_NAME,1943
3348,판도라,PS_NAME,1943
3089,마렵노,PS_NAME,1943
3496,젖탱,PS_NAME,1943
3485,짱깨툰,PS_NAME,1943
3486,에바지,PS_NAME,1943
3487,반 오타쿠,PS_NAME,1943
3488,비싼델,PS_NAME,1943
3489,민폐갑,PS_NAME,1943
3490,육봉,PS_NAME,1943
3491,갓치,PS_NAME,1943
3492,수트핏,PS_NAME,1943
3493,한남인척하,PS_NAME,1943
3494,빌비,PS_NAME,1943
3495,소중이,PS_NAME,1943
3497,브라 사이,PS_NAME,1943
3510,폴폴나,PS_NAME,1943
3498,한녀병,PS_NAME,1943
3499,페도오타쿠충,PS_NAME,1943
3500,쥐자식,PS_NAME,1943
3501,짱깨툰 에바,PS_NAME,1943
3502,헤이헤,PS_NAME,1943
3503,세이,PS_NAME,1943
3504,그동네,PS_NAME,1943
3505,혜지련,PS_NAME,1943
3506,호래비,PS_NAME,1943
3507,사피엔스,PS_NAME,1943
3508,호뽑뽑요,PS_NAME,1943
3347,프랑켄슈타인,PS_NAME,1943
3484,애딸린,PS_NAME,1943
3483,핑핑아,PS_NAME,1943
3482,플라톤,PS_NAME,1943
3459,코크,PS_NAME,1943
3460,퀴어포비아,PS_NAME,1943
3461,존마니,PS_NAME,1943
3462,지능순,PS_NAME,1943
3463,태조,PS_NAME,1943
3464,왕건,PS_NAME,1943
3465,주홍글,PS_NAME,1943
3466,K한녀,PS_NAME,1943
3467,틀딱게,PS_NAME,1943
3468,틀딱게이,PS_NAME,1943
3469,틀딱틀,PS_NAME,1943
3470,파리녀,PS_NAME,1943
3471,페미 특,PS_NAME,1943
3472,페미게,PS_NAME,1943
3473,페미ㄴ,PS_NAME,1943
3474,스킨,PS_NAME,1943
3475,문노스,PS_NAME,1943
3476,페미면,PS_NAME,1943
3477,페미야,PS_NAME,1943
3478,펨코하,PS_NAME,1943
3479,편돌이,PS_NAME,1943
3480,개룡남,PS_NAME,1943
3481,편순이,PS_NAME,1943
3509,흑어공주,PS_NAME,1943
3511,홍어국,PS_NAME,1943
3090,늬연,PS_NAME,1943
3321,차팔,PS_NAME,1943
3332,흑둥,PS_NAME,1943
3331,윤석열,PS_NAME,1943
3330,워너비,PS_NAME,1943
3329,백 퍼,PS_NAME,1943
3328,우한,PS_NAME,1943
3327,우웩,PS_NAME,1943
3326,우욱 히잡 토나와,PS_NAME,1943
3325,꼴펨,PS_NAME,1943
3324,핑핑,PS_NAME,1943
3323,샤발라,PS_NAME,1943
3322,슨상,PS_NAME,1943
3320,용팔,PS_NAME,1943
3512,홍어녀,PS_NAME,1943
3319,정조,PS_NAME,1943
3318,사키,PS_NAME,1943
3317,다 나,PS_NAME,1943
3316,룸녀,PS_NAME,1943
3315,에반데 초고,PS_NAME,1943
3314,이생,PS_NAME,1943
3313,똥남아년,PS_NAME,1943
3312,애자임,PS_NAME,1943
3311,트렌스,PS_NAME,1943
3310,조끼니진,PS_NAME,1943
3309,극혐 오타쿠,PS_NAME,1943
3333,칼손절,PS_NAME,1943
3334,민식이놀,PS_NAME,1943
3335,다이아,PS_NAME,1943
3336,필리핀녀,PS_NAME,1943
3513,팔로우,PS_NAME,1943
3514,훠훠훠,PS_NAME,1943
3515,엘거,PS_NAME,1943
3516,오지노,PS_NAME,1943
3517,흑니거,PS_NAME,1943
3518,황소지,PS_NAME,1943
3519,코미디임,PS_NAME,1943
3520,미카엘,PS_NAME,1943
3521,흑코쟁이,PS_NAME,1943
3522,와즈랄,PS_NAME,1943
3523,흡연충,PS_NAME,1943
3524,흥선대원군,PS_NAME,1943
3525,ㅠㅠ,PS_NAME,1943
3346,헬렌켈러,PS_NAME,1943
3345,표현,PS_NAME,1943
3344,이성,PS_NAME,1943
3343,한남이야,PS_NAME,1943
3342,잼민좌,PS_NAME,1943
3341,니잘못,PS_NAME,1943
3340,세월아네월,PS_NAME,1943
3339,김여사임,PS_NAME,1943
3338,니돈,PS_NAME,1943
3337,팟타이,PS_NAME,1943
3458,코로나라니,PS_NAME,1943
3457,코 말,PS_NAME,1943
3456,칼서구,PS_NAME,1943
3388,영 정,PS_NAME,1943
3377,장발남,PS_NAME,1943
3378,장애련,PS_NAME,1943
3379,실버타운,PS_NAME,1943
3380,이몽룡,PS_NAME,1943
3381,재드래곤,PS_NAME,1943
3382,재명이,PS_NAME,1943
3383,문준용,PS_NAME,1943
3384,잼민픽,PS_NAME,1943
3385,홍들홍,PS_NAME,1943
3386,쟤네 레즈,PS_NAME,1943
3387,치트키,PS_NAME,1943
3389,히토미,PS_NAME,1943
